dataset: ../../48_6_layer_sentences_balanced_newline.txt
seed: 2395333166
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 5000
learning_rate: 0.001

epoch, train_loss, test_loss, n_in_sample, n_out_of_sample, n_invalid
506 0.031184060499072075 4.027441024780273 0 0 0
507 0.03107147105038166 4.029335021972656 0 0 0
508 0.03095303848385811 4.031064987182617 0 0 0
509 0.030829831957817078 4.033077239990234 0 0 0
510 0.030707428231835365 4.034787178039551 0 0 0
511 0.03059183992445469 4.036630630493164 0 0 0
512 0.030481725931167603 4.038606643676758 0 0 0
513 0.030374063178896904 4.0402512550354 0 0 0
514 0.03026464395225048 4.0421037673950195 0 0 0
515 0.030148945748806 4.043981552124023 0 0 0
516 0.03003166988492012 4.046052932739258 0 0 0
517 0.029914410784840584 4.0477776527404785 0 0 0
518 0.029803000390529633 4.0496649742126465 0 0 0
519 0.029697144404053688 4.051482200622559 0 0 0
520 0.029592107981443405 4.05303955078125 0 0 0
521 0.029483981430530548 4.054926872253418 0 0 0
522 0.029372969642281532 4.056690216064453 0 0 0
523 0.029260912910103798 4.058640480041504 0 0 0
524 0.029151419177651405 4.0604047775268555 0 0 0
525 0.02904495969414711 4.062195777893066 0 0 0
526 0.02894068881869316 4.063983917236328 0 0 0
527 0.028839249163866043 4.065637111663818 0 0 0
528 0.028736261650919914 4.067476272583008 0 0 0
529 0.028631657361984253 4.069219589233398 0 0 0
530 0.02852538600564003 4.071169853210449 0 0 0
531 0.028419697657227516 4.0729570388793945 0 0 0
532 0.028317101299762726 4.074771881103516 0 0 0
533 0.028217339888215065 4.076512813568115 0 0 0
534 0.02811804786324501 4.0781049728393555 0 0 0
535 0.02801901288330555 4.079954147338867 0 0 0
536 0.027918703854084015 4.081664562225342 0 0 0
537 0.027817489579319954 4.0835771560668945 0 0 0
538 0.02771688625216484 4.085287094116211 0 0 0
539 0.02761668525636196 4.087135314941406 0 0 0
540 0.027518734335899353 4.088934898376465 0 0 0
541 0.02742275409400463 4.090618133544922 0 0 0
542 0.02732650749385357 4.092458724975586 0 0 0
543 0.027230970561504364 4.094103813171387 0 0 0
544 0.027135975658893585 4.0958251953125 0 0 0
545 0.027040032669901848 4.097537994384766 0 0 0
546 0.02694404125213623 4.099331855773926 0 0 0
547 0.026848232373595238 4.1009135246276855 0 0 0
548 0.026754874736070633 4.102660179138184 0 0 0
549 0.02666385844349861 4.104450702667236 0 0 0
550 0.026572614908218384 4.10600471496582 0 0 0
551 0.02648160234093666 4.107775688171387 0 0 0
552 0.026390014216303825 4.109472274780273 0 0 0
553 0.026297632604837418 4.111361503601074 0 0 0
554 0.02620418183505535 4.112915992736816 0 0 0
555 0.026112394407391548 4.114653587341309 0 0 0
556 0.026023775339126587 4.116410255432129 0 0 0
557 0.025937506929039955 4.11790657043457 0 0 0
558 0.025850659236311913 4.119675636291504 0 0 0
559 0.02576209045946598 4.1212968826293945 0 0 0
560 0.025672433897852898 4.123095512390137 0 0 0
561 0.02558211237192154 4.124754905700684 0 0 0
562 0.02549380622804165 4.126561164855957 0 0 0
563 0.02540832757949829 4.12821626663208 0 0 0
564 0.02532401867210865 4.1297149658203125 0 0 0
565 0.02523967996239662 4.131548881530762 0 0 0
566 0.02515404112637043 4.133194923400879 0 0 0
567 0.025068610906600952 4.134915351867676 0 0 0
568 0.024982724338769913 4.136588096618652 0 0 0
569 0.024897459894418716 4.138404846191406 0 0 0
570 0.02481413446366787 4.139935493469238 0 0 0
571 0.024731704965233803 4.141461372375488 0 0 0
572 0.024650055915117264 4.1432271003723145 0 0 0
573 0.02456817962229252 4.144737720489502 0 0 0
574 0.024486610665917397 4.146378517150879 0 0 0
575 0.024404490366578102 4.14808464050293 0 0 0
576 0.024322642013430595 4.14980936050415 0 0 0
577 0.02424119971692562 4.151339530944824 0 0 0
578 0.024161111563444138 4.153009414672852 0 0 0
579 0.024082563817501068 4.154672622680664 0 0 0
580 0.024004066362977028 4.156102180480957 0 0 0
581 0.02392534725368023 4.157861709594727 0 0 0
582 0.023846525698900223 4.159492492675781 0 0 0
583 0.02376791648566723 4.1611480712890625 0 0 0
584 0.023688986897468567 4.162737846374512 0 0 0
585 0.023610765114426613 4.164458751678467 0 0 0
586 0.023534012958407402 4.166015148162842 0 0 0
587 0.023458441719412804 4.1675567626953125 0 0 0
588 0.023383865132927895 4.169267177581787 0 0 0
589 0.02330859936773777 4.170805931091309 0 0 0
590 0.023232609033584595 4.172572135925293 0 0 0
591 0.02315649203956127 4.174162864685059 0 0 0
592 0.023080050945281982 4.175965309143066 0 0 0
593 0.02300538867712021 4.177619457244873 0 0 0
594 0.02293177880346775 4.1791815757751465 0 0 0
595 0.0228587556630373 4.180858612060547 0 0 0
596 0.022786283865571022 4.1823883056640625 0 0 0
597 0.02271357737481594 4.184043884277344 0 0 0
598 0.022640569135546684 4.1855998039245605 0 0 0
599 0.022567661479115486 4.187303066253662 0 0 0
600 0.02249433659017086 4.188882827758789 8966 78 956
601 0.022422710433602333 4.190559387207031 0 0 0
602 0.022352373227477074 4.192201614379883 0 0 0
603 0.02228301763534546 4.193687915802002 0 0 0
604 0.022212719544768333 4.195430755615234 0 0 0
605 0.02214241772890091 4.196959495544434 0 0 0
606 0.022071465849876404 4.198629379272461 0 0 0
607 0.022000515833497047 4.200108528137207 0 0 0
608 0.02193116582930088 4.201696395874023 0 0 0
609 0.021863361820578575 4.2032670974731445 0 0 0
610 0.02179579623043537 4.204794883728027 0 0 0
611 0.021728405728936195 4.206478595733643 0 0 0
612 0.02166048251092434 4.207990646362305 0 0 0
613 0.02159193530678749 4.209726810455322 0 0 0
614 0.021523967385292053 4.2112250328063965 0 0 0
615 0.021456170827150345 4.212824821472168 0 0 0
616 0.02138952724635601 4.214346885681152 0 0 0
617 0.02132360450923443 4.215853691101074 0 0 0
618 0.021258046850562096 4.217452526092529 0 0 0
619 0.021192969754338264 4.218933582305908 0 0 0
620 0.021128153428435326 4.220553874969482 0 0 0
621 0.02106313221156597 4.222098350524902 0 0 0
622 0.02099812775850296 4.223702430725098 0 0 0
623 0.020932670682668686 4.225140571594238 0 0 0
624 0.020867997780442238 4.226735591888428 0 0 0
625 0.020804259926080704 4.228349685668945 0 0 0
626 0.02074126899242401 4.229827880859375 0 0 0
627 0.020678848028182983 4.231403350830078 0 0 0
628 0.02061609923839569 4.232881546020508 0 0 0
629 0.020553531125187874 4.234560966491699 0 0 0
630 0.02049105614423752 4.236131191253662 0 0 0
631 0.02042827382683754 4.237771034240723 0 0 0
632 0.020365959033370018 4.239227294921875 0 0 0
633 0.020304476842284203 4.240735054016113 0 0 0
634 0.02024373784661293 4.242240905761719 0 0 0
635 0.020183583721518517 4.243561744689941 0 0 0
636 0.02012389525771141 4.245096206665039 0 0 0
637 0.02006407268345356 4.246668338775635 0 0 0
638 0.020003383979201317 4.24832010269165 0 0 0
639 0.01994229480624199 4.249729156494141 0 0 0
640 0.0198821984231472 4.251328468322754 0 0 0
641 0.019823528826236725 4.252847671508789 0 0 0
642 0.01976558193564415 4.254214286804199 0 0 0
643 0.0197072122246027 4.255863666534424 0 0 0
644 0.019648922607302666 4.257331848144531 0 0 0
645 0.019590117037296295 4.258886337280273 0 0 0
646 0.019531158730387688 4.260370254516602 0 0 0
647 0.019473005086183548 4.261950492858887 0 0 0
648 0.019415726885199547 4.263339042663574 0 0 0
649 0.019359055906534195 4.264730453491211 0 0 0
650 0.01930270530283451 4.266360282897949 0 0 0
651 0.019246231764554977 4.267742156982422 0 0 0
652 0.01918986812233925 4.269211292266846 0 0 0
653 0.01913314126431942 4.270728588104248 0 0 0
654 0.01907675713300705 4.272300720214844 0 0 0
655 0.019020937383174896 4.273749828338623 0 0 0
656 0.018965944647789 4.275282859802246 0 0 0
657 0.018911467865109444 4.276793479919434 0 0 0
658 0.01885717362165451 4.2780585289001465 0 0 0
659 0.018802454695105553 4.279603958129883 0 0 0
660 0.01874777115881443 4.281014442443848 0 0 0
661 0.018693219870328903 4.282537460327148 0 0 0
662 0.018638433888554573 4.28403902053833 0 0 0
663 0.018585054203867912 4.285529136657715 0 0 0
664 0.01853238418698311 4.2869343757629395 0 0 0
665 0.01847989112138748 4.288353443145752 0 0 0
666 0.018427154049277306 4.289996147155762 0 0 0
667 0.018373742699623108 4.2912797927856445 0 0 0
668 0.01832028292119503 4.292745590209961 0 0 0
669 0.018267709761857986 4.2942352294921875 0 0 0
670 0.01821579970419407 4.295650005340576 0 0 0
671 0.018164245411753654 4.297198295593262 0 0 0
672 0.01811261661350727 4.298670291900635 0 0 0
673 0.018060876056551933 4.300065994262695 0 0 0
674 0.018009938299655914 4.301448822021484 0 0 0
675 0.017959333956241608 4.3029584884643555 0 0 0
676 0.01790841855108738 4.304306983947754 0 0 0
677 0.01785760186612606 4.305755615234375 0 0 0
678 0.017807239666581154 4.307179927825928 0 0 0
679 0.01775721274316311 4.308565616607666 0 0 0
680 0.01770729385316372 4.3100104331970215 0 0 0
681 0.017657645046710968 4.311429023742676 0 0 0
682 0.01760846935212612 4.31282901763916 0 0 0
683 0.01755920797586441 4.31430196762085 0 0 0
684 0.01751052215695381 4.3156843185424805 0 0 0
685 0.017462125048041344 4.317037582397461 0 0 0
686 0.017413413152098656 4.318414688110352 0 0 0
687 0.017364853993058205 4.319965362548828 0 0 0
688 0.01731637492775917 4.321266174316406 0 0 0
689 0.01726824976503849 4.322657108306885 0 0 0
690 0.01722053624689579 4.324109077453613 0 0 0
691 0.017172690480947495 4.325557708740234 0 0 0
692 0.017125070095062256 4.326906681060791 0 0 0
693 0.01707780919969082 4.328373908996582 0 0 0
694 0.017031043767929077 4.329788684844971 0 0 0
695 0.016984207555651665 4.331162452697754 0 0 0
696 0.016937602311372757 4.332542419433594 0 0 0
697 0.016892241314053535 4.333986282348633 0 0 0
698 0.016846327111124992 4.335318565368652 0 0 0
699 0.01680009253323078 4.336843967437744 0 0 0
700 0.016753990203142166 4.338096618652344 9168 77 755
701 0.01670757494866848 4.33950138092041 0 0 0
702 0.016661953181028366 4.340875148773193 0 0 0
703 0.016617262735962868 4.3421478271484375 0 0 0
704 0.016572527587413788 4.34353494644165 0 0 0
705 0.01652842015028 4.344849586486816 0 0 0
706 0.016483714804053307 4.3463335037231445 0 0 0
707 0.016438378021121025 4.347620964050293 0 0 0
708 0.016393126919865608 4.349143028259277 0 0 0
709 0.016348594799637794 4.350499153137207 0 0 0
710 0.01630510203540325 4.3517680168151855 0 0 0
711 0.016262158751487732 4.353193283081055 0 0 0
712 0.016218915581703186 4.354488372802734 0 0 0
713 0.01617508940398693 4.3559184074401855 0 0 0
714 0.016130948439240456 4.357269287109375 0 0 0
715 0.016087301075458527 4.358776092529297 0 0 0
716 0.016044355928897858 4.360071659088135 0 0 0
717 0.016002191230654716 4.3613080978393555 0 0 0
718 0.015960251912474632 4.362801551818848 0 0 0
719 0.015917854383587837 4.364016532897949 0 0 0
720 0.015875309705734253 4.365379333496094 0 0 0
721 0.015832431614398956 4.366816520690918 0 0 0
722 0.01579020358622074 4.368287563323975 0 0 0
723 0.015748491510748863 4.369532585144043 0 0 0
724 0.015707241371273994 4.3708176612854 0 0 0
725 0.015666354447603226 4.3722639083862305 0 0 0
726 0.015624884516000748 4.373405933380127 0 0 0
727 0.015583766624331474 4.374764442443848 0 0 0
728 0.015542425215244293 4.376204490661621 0 0 0
729 0.01550140418112278 4.377622604370117 0 0 0
730 0.015460770577192307 4.378928184509277 0 0 0
731 0.015420216135680676 4.380340576171875 0 0 0
732 0.015379928052425385 4.381682395935059 0 0 0
733 0.015339941717684269 4.382894515991211 0 0 0
734 0.015300159342586994 4.384274959564209 0 0 0
735 0.015260684303939342 4.385591983795166 0 0 0
736 0.01522122137248516 4.386889457702637 0 0 0
737 0.01518154051154852 4.3881659507751465 0 0 0
738 0.015141885727643967 4.389670372009277 0 0 0
739 0.015102374367415905 4.3909406661987305 0 0 0
740 0.015063292346894741 4.392200469970703 0 0 0
741 0.01502474769949913 4.393593788146973 0 0 0
742 0.014986323192715645 4.394865989685059 0 0 0
743 0.01494823768734932 4.396175861358643 0 0 0
744 0.014909697696566582 4.397500038146973 0 0 0
745 0.01487132627516985 4.398983478546143 0 0 0
746 0.01483270525932312 4.400152206420898 0 0 0
747 0.0147943664342165 4.401486396789551 0 0 0
748 0.014756453223526478 4.402813911437988 0 0 0
749 0.014718903228640556 4.403995990753174 0 0 0
750 0.014681833796203136 4.405267715454102 0 0 0
751 0.014644409529864788 4.4065375328063965 0 0 0
752 0.014607156626880169 4.407924652099609 0 0 0
753 0.014569717459380627 4.409112453460693 0 0 0
754 0.014532671310007572 4.410499095916748 0 0 0
755 0.014495880343019962 4.411834716796875 0 0 0
756 0.014459296129643917 4.413073539733887 0 0 0
757 0.014422597363591194 4.414372444152832 0 0 0
758 0.014386084862053394 4.415754795074463 0 0 0
759 0.014349880628287792 4.416959762573242 0 0 0
760 0.014314047992229462 4.418221473693848 0 0 0
761 0.014278106391429901 4.41961669921875 0 0 0
762 0.014242460019886494 4.42076301574707 0 0 0
763 0.014206896536052227 4.422091484069824 0 0 0
764 0.014170924201607704 4.423355579376221 0 0 0
765 0.014135067351162434 4.4246978759765625 0 0 0
766 0.014099681749939919 4.425939559936523 0 0 0
767 0.014064930379390717 4.427247047424316 0 0 0
768 0.014030501246452332 4.428647041320801 0 0 0
769 0.013995833694934845 4.429827690124512 0 0 0
770 0.013960928656160831 4.431190013885498 0 0 0
771 0.013925678096711636 4.432406902313232 0 0 0
772 0.013890638947486877 4.433772087097168 0 0 0
773 0.013856309466063976 4.435009956359863 0 0 0
774 0.013822535052895546 4.4361796379089355 0 0 0
775 0.013788757845759392 4.437473297119141 0 0 0
776 0.013754401355981827 4.438614845275879 0 0 0
777 0.013720227405428886 4.439964294433594 0 0 0
778 0.013686136342585087 4.441215515136719 0 0 0
779 0.013652495108544827 4.442475318908691 0 0 0
780 0.013619338162243366 4.443800926208496 0 0 0
781 0.013586225919425488 4.445016860961914 0 0 0
782 0.013552873395383358 4.446393966674805 0 0 0
783 0.013519451953470707 4.447582244873047 0 0 0
784 0.013486426323652267 4.448870658874512 0 0 0
785 0.013453260064125061 4.450133800506592 0 0 0
786 0.013420372270047665 4.451396942138672 0 0 0
787 0.013387888669967651 4.452627182006836 0 0 0
788 0.013355724513530731 4.453767776489258 0 0 0
789 0.013323161751031876 4.455061912536621 0 0 0
790 0.013290497474372387 4.4563093185424805 0 0 0
791 0.013258317485451698 4.4576263427734375 0 0 0
792 0.013226460665464401 4.458858013153076 0 0 0
793 0.013194615952670574 4.460019588470459 0 0 0
794 0.013162813149392605 4.461372375488281 0 0 0
795 0.013131215237081051 4.462535381317139 0 0 0
796 0.013099386356770992 4.463834285736084 0 0 0
797 0.013067581690847874 4.465024948120117 0 0 0
798 0.013036123476922512 4.466282367706299 0 0 0
799 0.013004914857447147 4.4675164222717285 0 0 0
800 0.012973596341907978 4.468728065490723 9369 46 585
801 0.01294259075075388 4.469982624053955 0 0 0
802 0.012911679223179817 4.471124649047852 0 0 0
803 0.012880856171250343 4.472349166870117 0 0 0
804 0.012850130908191204 4.473588943481445 0 0 0
805 0.012819402851164341 4.47482442855835 0 0 0
806 0.012788977473974228 4.476030349731445 0 0 0
807 0.012758754193782806 4.477261543273926 0 0 0
808 0.0127283725887537 4.478515625 0 0 0
809 0.012698222883045673 4.479681968688965 0 0 0
810 0.012668314389884472 4.480959892272949 0 0 0
811 0.012638422660529613 4.482117176055908 0 0 0
812 0.01260859053581953 4.483362674713135 0 0 0
813 0.01257878914475441 4.484540939331055 0 0 0
814 0.012549001723527908 4.485796928405762 0 0 0
815 0.012519325129687786 4.486948490142822 0 0 0
816 0.012489885091781616 4.488127708435059 0 0 0
817 0.012460651807487011 4.489315032958984 0 0 0
818 0.012431426905095577 4.490490436553955 0 0 0
819 0.012402304448187351 4.491703033447266 0 0 0
820 0.012373365461826324 4.49289083480835 0 0 0
821 0.012344550341367722 4.494133949279785 0 0 0
822 0.012315737083554268 4.495283126831055 0 0 0
823 0.012286940589547157 4.496523857116699 0 0 0
824 0.012258403934538364 4.497642993927002 0 0 0
825 0.012229792773723602 4.498847961425781 0 0 0
826 0.012201260775327682 4.500017166137695 0 0 0
827 0.012173037976026535 4.501190185546875 0 0 0
828 0.01214511040598154 4.502366065979004 0 0 0
829 0.012116930447518826 4.503509998321533 0 0 0
830 0.012088890187442303 4.504795074462891 0 0 0
831 0.012060950510203838 4.505949020385742 0 0 0
832 0.012032952159643173 4.507198333740234 0 0 0
833 0.012005276046693325 4.508347511291504 0 0 0
834 0.011977547779679298 4.509562015533447 0 0 0
835 0.011949975974857807 4.51077938079834 0 0 0
836 0.01192302256822586 4.511929512023926 0 0 0
837 0.011895742267370224 4.5131425857543945 0 0 0
838 0.011868366040289402 4.514274597167969 0 0 0
839 0.0118410000577569 4.515554428100586 0 0 0
840 0.011813812889158726 4.516654014587402 0 0 0
841 0.011786829680204391 4.5177836418151855 0 0 0
842 0.011760068126022816 4.519029140472412 0 0 0
843 0.011733360588550568 4.520108699798584 0 0 0
844 0.011706739664077759 4.52133846282959 0 0 0
845 0.011679984629154205 4.522536277770996 0 0 0
846 0.011653350666165352 4.523730278015137 0 0 0
847 0.0116271348670125 4.52490234375 0 0 0
848 0.0116006163880229 4.526120662689209 0 0 0
849 0.011574179865419865 4.527357578277588 0 0 0
850 0.011548198759555817 4.528482437133789 0 0 0
851 0.01152220368385315 4.529595375061035 0 0 0
852 0.011496101506054401 4.530754089355469 0 0 0
853 0.01147023681551218 4.531980514526367 0 0 0
854 0.011444520205259323 4.533107757568359 0 0 0
855 0.011418741196393967 4.534310340881348 0 0 0
856 0.011393246240913868 4.535438537597656 0 0 0
857 0.011367697268724442 4.536640644073486 0 0 0
858 0.011342157609760761 4.537763595581055 0 0 0
859 0.011316671036183834 4.538969993591309 0 0 0
860 0.011291410773992538 4.5400848388671875 0 0 0
861 0.011266184039413929 4.541190147399902 0 0 0
862 0.011241083964705467 4.542402744293213 0 0 0
863 0.011216113343834877 4.543503761291504 0 0 0
864 0.01119126845151186 4.544642448425293 0 0 0
865 0.01116639468818903 4.545853614807129 0 0 0
866 0.011141587048768997 4.547124862670898 0 0 0
867 0.011116896755993366 4.548178672790527 0 0 0
868 0.011092153377830982 4.549326419830322 0 0 0
869 0.01106753759086132 4.550518989562988 0 0 0
870 0.011043216101825237 4.551609516143799 0 0 0
871 0.011018909513950348 4.552733421325684 0 0 0
872 0.010994577780365944 4.553852081298828 0 0 0
873 0.010970286093652248 4.5550537109375 0 0 0
874 0.010946137830615044 4.556210041046143 0 0 0
875 0.010922159068286419 4.557407379150391 0 0 0
876 0.01089830044656992 4.55856990814209 0 0 0
877 0.01087451446801424 4.559667587280273 0 0 0
878 0.010850585997104645 4.56090784072876 0 0 0
879 0.010826737619936466 4.561986923217773 0 0 0
880 0.010802865028381348 4.563111305236816 0 0 0
881 0.010779292322695255 4.564230918884277 0 0 0
882 0.010755944065749645 4.5653276443481445 0 0 0
883 0.010732597671449184 4.566521644592285 0 0 0
884 0.010709268040955067 4.567630290985107 0 0 0
885 0.010685977526009083 4.5688066482543945 0 0 0
886 0.010662645101547241 4.569942474365234 0 0 0
887 0.010639414191246033 4.571117401123047 0 0 0
888 0.010616406798362732 4.572198867797852 0 0 0
889 0.010593369603157043 4.573318958282471 0 0 0
890 0.010570568963885307 4.574514865875244 0 0 0
891 0.0105476975440979 4.575555801391602 0 0 0
892 0.01052489411085844 4.576636791229248 0 0 0
893 0.010502370074391365 4.577828407287598 0 0 0
894 0.01047983206808567 4.578944206237793 0 0 0
895 0.010457183234393597 4.580052852630615 0 0 0
896 0.010434690862894058 4.581268310546875 0 0 0
897 0.010412314906716347 4.58228874206543 0 0 0
898 0.010389954783022404 4.583362102508545 0 0 0
899 0.010367611423134804 4.584508419036865 0 0 0
900 0.010345508344471455 4.585662364959717 9494 54 452
901 0.01032356359064579 4.5868144035339355 0 0 0
902 0.01030154898762703 4.587890148162842 0 0 0
903 0.01027942169457674 4.5890607833862305 0 0 0
904 0.010257425718009472 4.590149879455566 0 0 0
905 0.010235872119665146 4.591195583343506 0 0 0
906 0.010214061476290226 4.592358589172363 0 0 0
907 0.010192458517849445 4.593412399291992 0 0 0
908 0.010170633904635906 4.59458065032959 0 0 0
909 0.010149065405130386 4.59572696685791 0 0 0
910 0.010127532295882702 4.596844673156738 0 0 0
911 0.010106097906827927 4.597917556762695 0 0 0
912 0.010084767825901508 4.598986625671387 0 0 0
913 0.010063604451715946 4.600130081176758 0 0 0
914 0.010042370297014713 4.601188659667969 0 0 0
915 0.010021183639764786 4.602296829223633 0 0 0
916 0.009999961592257023 4.603442192077637 0 0 0
917 0.009979050606489182 4.604596138000488 0 0 0
918 0.009958111681044102 4.605628967285156 0 0 0
919 0.00993719045072794 4.606664657592773 0 0 0
920 0.009916418232023716 4.607793807983398 0 0 0
921 0.00989571399986744 4.608847618103027 0 0 0
922 0.00987496692687273 4.609992027282715 0 0 0
923 0.009854264557361603 4.611067295074463 0 0 0
924 0.009833617135882378 4.612194538116455 0 0 0
925 0.009813185781240463 4.613278388977051 0 0 0
926 0.009792829863727093 4.614315986633301 0 0 0
927 0.009772511199116707 4.615436553955078 0 0 0
928 0.009752101264894009 4.6164703369140625 0 0 0
929 0.009731796570122242 4.617596626281738 0 0 0
930 0.009711496531963348 4.618711471557617 0 0 0
